num_ligne;Session;Code académie;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
10508.0;2022;07;DIJON;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;1;1;1;0;0;0;0;1;0;0;0;0;1;0
10511.0;2022;07;DIJON;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31108 TRANSPORT;1;1;1;0;0;0;0;1;0;0;0;1;0;0
10514.0;2022;07;DIJON;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;2;2;2;0;0;0;0;2;0;1;0;1;0;0
10520.0;2022;07;DIJON;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;2;2;1;1;0;0;0;1;0;0;0;0;1;1
10522.0;2022;07;DIJON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;3;3;2;1;0;0;0;2;0;0;0;1;1;1
10524.0;2022;07;DIJON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1;1;0;1;0;0;0;0;0;0;0;0;0;1
10525.0;2022;07;DIJON;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
10530.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10535.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
10540.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;2;2;0;2;0;0;0;0;0;0;0;0;0;2
10541.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;1;1;0;1;0;0;0;0;0;0;0;0;0;1
10545.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;2;1;0;1;0;0;0;0;0;0;0;0;0;1
10549.0;2022;07;DIJON;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;2;1;0;1;0;0;0;0;0;0;0;0;0;1
10555.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;7;7;6;1;0;0;0;6;0;0;1;2;3;1
10557.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22105 BOULANGER-PÂTISSIER;20;20;19;1;0;0;0;19;0;0;7;9;3;1
10562.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;13;13;7;6;0;0;0;7;0;0;0;2;5;6
10568.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23208 METIERS ET ARTS DE LA PIERRE;3;3;2;0;1;1;0;3;0;0;0;1;2;0
10576.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;179;177;135;35;7;7;0;142;0;2;18;54;68;35
10584.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25221 MAINT.MATERIELS OPT.C ESP. VERTS;9;9;6;2;1;1;0;7;0;1;2;2;2;2
10585.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;11;11;11;0;0;0;0;11;0;0;5;3;3;0
10591.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;212;212;159;45;8;5;3;164;0;11;34;58;61;48
10597.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21113 CGEVV;37;37;24;13;0;0;0;24;0;0;6;4;14;13
10601.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;11;11;11;0;0;0;0;11;0;0;0;2;9;0
10605.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21405 AMENAGEMENTS PAYSAGERS;48;48;43;5;0;0;0;43;0;1;5;12;25;5
10608.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;109;109;84;23;2;2;0;86;0;1;9;31;45;23
10609.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;48;48;36;9;3;2;1;38;0;1;7;14;16;10
10621.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33102 PROTHESE DENTAIRE;4;4;4;0;0;0;0;4;0;0;1;1;2;0
10624.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;4;4;2;2;0;0;0;2;0;0;2;0;0;2
10631.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;13;13;13;0;0;0;0;13;0;3;3;5;2;0
10632.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;23;23;20;0;3;3;0;23;1;3;5;6;8;0
10635.0;2022;07;DIJON;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;245;245;194;6;45;29;16;223;0;1;19;67;136;22
10644.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;5;5;4;1;0;0;0;4;0;0;1;2;1;1
10645.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;5;5;5;0;0;0;0;5;0;4;1;0;0;0
10658.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;2;2;2;0;0;0;0;2;0;2;0;0;0;0
10661.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;8;8;7;1;0;0;0;7;0;1;0;4;2;1
10662.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;38;37;32;4;1;0;1;32;0;5;9;10;8;5
10665.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;26;26;20;5;1;0;1;20;0;2;4;12;2;6
10666.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;141;138;116;12;10;9;1;125;0;4;23;46;52;13
10667.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;3;3;3;0;0;0;0;3;0;0;1;2;0;0
10670.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3;3;3;0;0;0;0;3;0;0;0;2;1;0
10671.0;2022;08;GRENOBLE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;14;13;10;2;1;0;1;10;0;2;1;6;1;3
10676.0;2022;08;GRENOBLE;FEMININ;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24301 METIERS DU CUIR : CHAUSSURES;1;1;0;1;0;0;0;0;0;0;0;0;0;1
10678.0;2022;08;GRENOBLE;FEMININ;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;6;5;5;0;0;0;0;5;0;0;1;1;3;0
10683.0;2022;08;GRENOBLE;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;3;3;2;0;1;1;0;3;0;0;0;1;2;0
10684.0;2022;08;GRENOBLE;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);11;9;6;2;1;0;1;6;0;0;1;2;3;3
10687.0;2022;08;GRENOBLE;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;1;1;1;0;0;0;0;1;0;0;1;0;0;0
10699.0;2022;08;GRENOBLE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;18;11;3;8;0;0;0;3;0;0;0;1;2;8
10702.0;2022;08;GRENOBLE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;1;1;1;0;0;0;0;1;0;0;0;0;1;0
10705.0;2022;08;GRENOBLE;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;7;6;3;2;1;0;1;3;0;0;0;2;1;3
10707.0;2022;08;GRENOBLE;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;6;2;2;0;0;0;0;2;0;0;1;1;0;0
10710.0;2022;08;GRENOBLE;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10725.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;1;1;1;0;0;0;0;1;0;1;0;0;0;0
10727.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;2;2;1;1;0;0;0;1;0;0;1;0;0;1
10731.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;7;7;4;3;0;0;0;4;0;0;1;2;1;3
10736.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;1;1;1;0;0;0;0;1;0;1;0;0;0;0
10742.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25514 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;1;1;1;0;0;0;0;1;0;0;0;1;0;0
10743.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;4;4;3;1;0;0;0;3;0;1;1;1;0;1
10745.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21004 CGEA;68;65;50;15;0;0;0;50;0;3;3;27;17;15
10747.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;45;44;36;8;0;0;0;36;0;1;5;12;18;8
10749.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21210 COND GEST ENTR CANIN ET FELIN;27;27;22;5;0;0;0;22;0;0;1;9;12;5
10751.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;15;15;15;0;0;0;0;15;0;1;2;8;4;0
10752.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21303 FORET;1;1;1;0;0;0;0;1;0;0;1;0;0;0
10758.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;18;18;13;4;1;1;0;14;0;1;3;6;4;4
10760.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31108 TRANSPORT;10;10;4;6;0;0;0;4;0;0;0;1;3;6
10761.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31109 TRANSPORT FLUVIAL;3;3;2;1;0;0;0;2;0;0;1;0;1;1
10762.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;247;246;213;18;15;10;5;223;0;15;60;73;75;23
10763.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;401;401;358;32;11;7;4;365;0;11;86;171;97;36
10765.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;7;7;6;1;0;0;0;6;0;1;2;3;0;1
10774.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;5;5;3;0;2;2;0;5;0;0;0;2;3;0
10787.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;19;19;16;1;2;1;1;17;0;0;6;7;4;2
10788.0;2022;08;GRENOBLE;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;106;106;91;3;12;7;5;98;0;3;25;30;40;8
10803.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23102 TRAVAUX PUBLICS;62;62;45;11;6;5;1;50;0;1;3;17;29;12
10804.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;15;15;13;2;0;0;0;13;0;1;6;3;3;2
10807.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;20;20;17;2;1;1;0;18;0;1;5;8;4;2
10808.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;14;14;11;2;1;1;0;12;0;2;3;6;1;2
10817.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;43;43;38;2;3;1;2;39;0;2;10;20;7;4
10818.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;15;15;15;0;0;0;0;15;0;1;4;7;3;0
10821.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25221 MAINT.MATERIELS OPT.C ESP. VERTS;14;14;8;6;0;0;0;8;0;0;1;3;4;6
10822.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;16;16;14;2;0;0;0;14;0;3;6;3;2;2
10824.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;13;13;12;1;0;0;0;12;0;1;2;3;6;1
10826.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;4;4;1;1;2;0;2;1;0;0;1;0;0;3
10827.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;179;179;153;20;6;5;1;158;0;15;37;55;51;21
10833.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21303 FORET;15;15;15;0;0;0;0;15;0;0;3;6;6;0
10838.0;2022;08;GRENOBLE;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31107 CONDUCT. TRANSP.ROUT.MARCHANDISES;8;8;8;0;0;0;0;8;0;0;2;2;4;0
10847.0;2022;08;GRENOBLE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC GENERAL;BAC GENERAL;BAC GENE 10019 BAC GENERAL;53;53;40;6;7;4;3;44;0;3;12;13;16;9
10848.0;2022;08;GRENOBLE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;4;3;2;1;0;0;0;2;0;0;0;1;1;1
10853.0;2022;08;GRENOBLE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);5;5;3;1;1;1;0;4;0;0;0;0;4;1
10855.0;2022;08;GRENOBLE;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;1;1;1;0;0;0;0;1;0;0;0;0;1;0
10859.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC GENERAL;BAC GENERAL;BAC GENE 10019 BAC GENERAL;73;52;30;14;8;4;4;34;0;1;5;7;21;18
10874.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10876.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;1;1;0;1;0;0;0;0;0;0;0;0;0;1
10878.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;5;3;1;1;1;0;1;1;0;0;0;0;1;2
10884.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;1;1;0;1;0;0;0;0;0;0;0;0;0;1
10888.0;2022;08;GRENOBLE;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;5;3;2;0;1;0;1;2;0;0;0;0;2;1
10899.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22503 PLASTIQUES ET COMPOSITES;4;4;2;1;1;0;1;2;0;0;0;1;1;2
10910.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;113;113;90;17;6;4;2;94;0;4;27;35;28;19
10912.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24202 ARTIS.& MET.ART : TAPIS.D'AMEUBL;2;2;1;1;0;0;0;1;0;0;0;0;1;1
10919.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;138;138;87;40;11;7;4;94;0;5;16;39;34;44
10921.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;147;147;116;26;5;4;1;120;0;7;26;45;42;27
10924.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;12;12;11;1;0;0;0;11;0;2;2;5;2;1
10926.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;62;62;41;18;3;1;2;42;0;3;6;13;20;20
10935.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;19;18;17;1;0;0;0;17;0;0;1;6;10;1
10946.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;271;271;163;98;10;7;3;170;0;4;19;66;81;101
10947.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;82;82;60;13;9;5;4;65;0;3;11;29;22;17
10949.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31108 TRANSPORT;30;30;22;8;0;0;0;22;0;2;4;9;7;8
10960.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33101 OPTIQUE LUNETTERIE;9;9;7;2;0;0;0;7;0;0;0;6;1;2
10966.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO AG 33002 SERV PERS TERRIT;79;77;66;11;0;0;0;66;0;3;9;24;30;11
10968.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC S2TMD;BAC S2TMD MUSIQUE;5;5;5;0;0;0;0;5;0;1;2;2;0;0
10971.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;24;24;22;2;0;0;0;22;0;2;3;10;7;2
10972.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STHR;BAC STHR SC.&TEC. HOTELLERIE-RESTAURATION;71;71;69;0;2;2;0;71;0;3;11;31;26;0
10973.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;232;232;196;7;29;18;11;214;0;3;39;89;83;18
10975.0;2022;08;GRENOBLE;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;522;522;460;18;44;27;17;487;1;10;79;177;220;35
10983.0;2022;32;GUADELOUPE;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 30001 GESTION-ADMINISTRATION;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10995.0;2022;32;GUADELOUPE;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;1;1;0;1;0;0;0;0;0;0;0;0;0;1
11005.0;2022;32;GUADELOUPE;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;3;2;0;2;0;0;0;0;0;0;0;0;0;2
11013.0;2022;32;GUADELOUPE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23003 ARTIS. & M.ART:MARCHANDISAGE VIS.;10;10;5;3;2;1;1;6;0;0;1;1;4;4
11028.0;2022;32;GUADELOUPE;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25513 SYST.NUM.OPT.A SURETE SECURITE;1;1;1;0;0;0;0;1;0;0;0;1;0;0
